date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2021-06-15,Yobe,Gulani,Gulani (Tettaba),10.813901901245117,11.728192329406738,vegetables and fruits,Bananas,1.3 KG,actual,Retail,NGN,270.0,0.6578
2021-06-15,Yobe,Gulani,Gulani (Tettaba),10.813901901245117,11.728192329406738,vegetables and fruits,Onions,400 G,actual,Retail,NGN,180.0,0.4385
2021-06-15,Yobe,Gulani,Gulani (Tettaba),10.813901901245117,11.728192329406738,vegetables and fruits,Oranges,400 G,actual,Retail,NGN,104.0,0.2534
2021-06-15,Yobe,Gulani,Gulani (Tettaba),10.813901901245117,11.728192329406738,vegetables and fruits,Spinach,300 G,actual,Retail,NGN,44.0,0.1072
2021-06-15,Yobe,Gulani,Gulani (Tettaba),10.813901901245117,11.728192329406738,vegetables and fruits,Tomatoes,0.5 KG,actual,Retail,NGN,110.0,0.268
2021-06-15,Yobe,Gulani,Gulani (Tettaba),10.813901901245117,11.728192329406738,vegetables and fruits,Watermelons,2.1 KG,actual,Retail,NGN,224.0,0.5457
2021-06-15,Yobe,Jakusko,Jakusko,12.201859474182129,10.878244400024414,cereals and tubers,Maize flour,1.3 KG,actual,Retail,NGN,300.0,0.7309
2021-06-15,Yobe,Jakusko,Jakusko,12.201859474182129,10.878244400024414,cereals and tubers,Millet,1.4 KG,actual,Retail,NGN,300.0,0.7309
2021-06-15,Yobe,Jakusko,Jakusko,12.201859474182129,10.878244400024414,cereals and tubers,Rice (local),1.4 KG,actual,Retail,NGN,525.0,1.279
2021-06-15,Yobe,Jakusko,Jakusko,12.201859474182129,10.878244400024414,cereals and tubers,Sorghum,1.3 KG,actual,Retail,NGN,300.0,0.7309
2021-06-15,Yobe,Jakusko,Jakusko,12.201859474182129,10.878244400024414,cereals and tubers,Yam,3.1 KG,actual,Retail,NGN,800.0,1.9489
2021-06-15,Yobe,Jakusko,Jakusko,12.201859474182129,10.878244400024414,"meat, fish and eggs",Eggs,30 pcs,actual,Retail,NGN,1400.0,3.4106
2021-06-15,Yobe,Jakusko,Jakusko,12.201859474182129,10.878244400024414,"meat, fish and eggs",Fish,1.2 KG,actual,Retail,NGN,450.0,1.0963
2021-06-15,Yobe,Jakusko,Jakusko,12.201859474182129,10.878244400024414,"meat, fish and eggs",Meat (beef),KG,actual,Retail,NGN,1750.0,4.2633
2021-06-15,Yobe,Jakusko,Jakusko,12.201859474182129,10.878244400024414,"meat, fish and eggs",Meat (goat),KG,actual,Retail,NGN,1750.0,4.2633
2021-06-15,Yobe,Jakusko,Jakusko,12.201859474182129,10.878244400024414,milk and dairy,Milk (powder),20 G,actual,Retail,NGN,70.0,0.1705
2021-06-15,Yobe,Jakusko,Jakusko,12.201859474182129,10.878244400024414,miscellaneous food,Salt,250 G,actual,Retail,NGN,200.0,0.4872
2021-06-15,Yobe,Jakusko,Jakusko,12.201859474182129,10.878244400024414,miscellaneous food,Sugar,1.3 KG,actual,Retail,NGN,638.0,1.5543
2021-06-15,Yobe,Jakusko,Jakusko,12.201859474182129,10.878244400024414,oil and fats,Oil (palm),750 ML,actual,Retail,NGN,500.0,1.2181
2021-06-15,Yobe,Jakusko,Jakusko,12.201859474182129,10.878244400024414,oil and fats,Oil (vegetable),750 ML,actual,Retail,NGN,600.0,1.4617
2021-06-15,Yobe,Jakusko,Jakusko,12.201859474182129,10.878244400024414,pulses and nuts,Beans (red),1.2 KG,actual,Retail,NGN,650.0,1.5835
2021-06-15,Yobe,Jakusko,Jakusko,12.201859474182129,10.878244400024414,pulses and nuts,Beans (white),1.2 KG,actual,Retail,NGN,625.0,1.5226
2021-06-15,Yobe,Jakusko,Jakusko,12.201859474182129,10.878244400024414,pulses and nuts,Cowpeas,1.2 KG,actual,Retail,NGN,500.0,1.2181
2021-06-15,Yobe,Jakusko,Jakusko,12.201859474182129,10.878244400024414,pulses and nuts,Groundnuts,1.2 KG,actual,Retail,NGN,650.0,1.5835
2021-06-15,Yobe,Jakusko,Jakusko,12.201859474182129,10.878244400024414,vegetables and fruits,Bananas,1.3 KG,actual,Retail,NGN,200.0,0.4872
2021-06-15,Yobe,Jakusko,Jakusko,12.201859474182129,10.878244400024414,vegetables and fruits,Onions,400 G,actual,Retail,NGN,50.0,0.1218
2021-06-15,Yobe,Jakusko,Jakusko,12.201859474182129,10.878244400024414,vegetables and fruits,Oranges,400 G,actual,Retail,NGN,100.0,0.2436
2021-06-15,Yobe,Jakusko,Jakusko,12.201859474182129,10.878244400024414,vegetables and fruits,Spinach,300 G,actual,Retail,NGN,50.0,0.1218
2021-06-15,Yobe,Jakusko,Jakusko,12.201859474182129,10.878244400024414,vegetables and fruits,Tomatoes,0.5 KG,actual,Retail,NGN,100.0,0.2436
2021-06-15,Yobe,Jakusko,Jakusko,12.201859474182129,10.878244400024414,vegetables and fruits,Watermelons,2.1 KG,actual,Retail,NGN,300.0,0.7309
2021-06-15,Yobe,Karasuwa,Bade (Gashua),12.868664741516113,11.039624214172363,cereals and tubers,Maize flour,1.3 KG,actual,Retail,NGN,375.0,0.9136
2021-06-15,Yobe,Karasuwa,Bade (Gashua),12.868664741516113,11.039624214172363,cereals and tubers,Millet,1.4 KG,actual,Retail,NGN,300.0,0.7309
2021-06-15,Yobe,Karasuwa,Bade (Gashua),12.868664741516113,11.039624214172363,cereals and tubers,Rice (imported),1.4 KG,actual,Retail,NGN,750.0,1.8271
2021-06-15,Yobe,Karasuwa,Bade (Gashua),12.868664741516113,11.039624214172363,cereals and tubers,Rice (local),1.4 KG,actual,Retail,NGN,600.0,1.4617
2021-06-15,Yobe,Karasuwa,Bade (Gashua),12.868664741516113,11.039624214172363,cereals and tubers,Sorghum,1.3 KG,actual,Retail,NGN,250.0,0.609
2021-06-15,Yobe,Karasuwa,Bade (Gashua),12.868664741516113,11.039624214172363,cereals and tubers,Yam,3.1 KG,actual,Retail,NGN,500.0,1.2181
2021-06-15,Yobe,Karasuwa,Bade (Gashua),12.868664741516113,11.039624214172363,"meat, fish and eggs",Eggs,30 pcs,actual,Retail,NGN,1500.0,3.6543
2021-06-15,Yobe,Karasuwa,Bade (Gashua),12.868664741516113,11.039624214172363,"meat, fish and eggs",Fish,1.2 KG,actual,Retail,NGN,100.0,0.2436
2021-06-15,Yobe,Karasuwa,Bade (Gashua),12.868664741516113,11.039624214172363,"meat, fish and eggs",Meat (beef),KG,actual,Retail,NGN,900.0,2.1926
2021-06-15,Yobe,Karasuwa,Bade (Gashua),12.868664741516113,11.039624214172363,"meat, fish and eggs",Meat (goat),KG,actual,Retail,NGN,1100.0,2.6798
2021-06-15,Yobe,Karasuwa,Bade (Gashua),12.868664741516113,11.039624214172363,milk and dairy,Milk (powder),20 G,actual,Retail,NGN,50.0,0.1218
2021-06-15,Yobe,Karasuwa,Bade (Gashua),12.868664741516113,11.039624214172363,miscellaneous food,Salt,250 G,actual,Retail,NGN,250.0,0.609
2021-06-15,Yobe,Karasuwa,Bade (Gashua),12.868664741516113,11.039624214172363,miscellaneous food,Sugar,1.3 KG,actual,Retail,NGN,650.0,1.5835
2021-06-15,Yobe,Karasuwa,Bade (Gashua),12.868664741516113,11.039624214172363,oil and fats,Oil (palm),750 ML,actual,Retail,NGN,600.0,1.4617
2021-06-15,Yobe,Karasuwa,Bade (Gashua),12.868664741516113,11.039624214172363,oil and fats,Oil (vegetable),750 ML,actual,Retail,NGN,600.0,1.4617
2021-06-15,Yobe,Karasuwa,Bade (Gashua),12.868664741516113,11.039624214172363,pulses and nuts,Beans (red),1.2 KG,actual,Retail,NGN,700.0,1.7053
2021-06-15,Yobe,Karasuwa,Bade (Gashua),12.868664741516113,11.039624214172363,pulses and nuts,Beans (white),1.2 KG,actual,Retail,NGN,600.0,1.4617
2021-06-15,Yobe,Karasuwa,Bade (Gashua),12.868664741516113,11.039624214172363,pulses and nuts,Cowpeas,1.2 KG,actual,Retail,NGN,450.0,1.0963
2021-06-15,Yobe,Karasuwa,Bade (Gashua),12.868664741516113,11.039624214172363,pulses and nuts,Groundnuts,1.2 KG,actual,Retail,NGN,600.0,1.4617
2021-06-15,Yobe,Karasuwa,Bade (Gashua),12.868664741516113,11.039624214172363,vegetables and fruits,Bananas,1.3 KG,actual,Retail,NGN,400.0,0.9745
2021-06-15,Yobe,Karasuwa,Bade (Gashua),12.868664741516113,11.039624214172363,vegetables and fruits,Onions,400 G,actual,Retail,NGN,50.0,0.1218
2021-06-15,Yobe,Karasuwa,Bade (Gashua),12.868664741516113,11.039624214172363,vegetables and fruits,Oranges,400 G,actual,Retail,NGN,100.0,0.2436
2021-06-15,Yobe,Karasuwa,Bade (Gashua),12.868664741516113,11.039624214172363,vegetables and fruits,Spinach,300 G,actual,Retail,NGN,20.0,0.0487
2021-06-15,Yobe,Karasuwa,Bade (Gashua),12.868664741516113,11.039624214172363,vegetables and fruits,Tomatoes,0.5 KG,actual,Retail,NGN,50.0,0.1218
2021-06-15,Yobe,Karasuwa,Bade (Gashua),12.868664741516113,11.039624214172363,vegetables and fruits,Watermelons,2.1 KG,actual,Retail,NGN,200.0,0.4872
2021-06-15,Yobe,Nguru,Nguru,12.872964859008789,10.445594787597656,cereals and tubers,Maize flour,1.3 KG,actual,Retail,NGN,375.0,0.9136
2021-06-15,Yobe,Nguru,Nguru,12.872964859008789,10.445594787597656,cereals and tubers,Millet,1.4 KG,actual,Retail,NGN,275.0,0.6699
2021-06-15,Yobe,Nguru,Nguru,12.872964859008789,10.445594787597656,cereals and tubers,Rice (imported),1.4 KG,actual,Retail,NGN,750.0,1.8271
2021-06-15,Yobe,Nguru,Nguru,12.872964859008789,10.445594787597656,cereals and tubers,Rice (local),1.4 KG,actual,Retail,NGN,600.0,1.4617
2021-06-15,Yobe,Nguru,Nguru,12.872964859008789,10.445594787597656,cereals and tubers,Sorghum,1.3 KG,actual,Retail,NGN,250.0,0.609
2021-06-15,Yobe,Nguru,Nguru,12.872964859008789,10.445594787597656,cereals and tubers,Yam,3.1 KG,actual,Retail,NGN,500.0,1.2181
2021-06-15,Yobe,Nguru,Nguru,12.872964859008789,10.445594787597656,"meat, fish and eggs",Eggs,30 pcs,actual,Retail,NGN,1500.0,3.6543
2021-06-15,Yobe,Nguru,Nguru,12.872964859008789,10.445594787597656,"meat, fish and eggs",Fish,1.2 KG,actual,Retail,NGN,100.0,0.2436
2021-06-15,Yobe,Nguru,Nguru,12.872964859008789,10.445594787597656,"meat, fish and eggs",Meat (beef),KG,actual,Retail,NGN,900.0,2.1926
2021-06-15,Yobe,Nguru,Nguru,12.872964859008789,10.445594787597656,"meat, fish and eggs",Meat (goat),KG,actual,Retail,NGN,1100.0,2.6798
2021-06-15,Yobe,Nguru,Nguru,12.872964859008789,10.445594787597656,milk and dairy,Milk (powder),20 G,actual,Retail,NGN,50.0,0.1218
2021-06-15,Yobe,Nguru,Nguru,12.872964859008789,10.445594787597656,miscellaneous food,Salt,250 G,actual,Retail,NGN,250.0,0.609
2021-06-15,Yobe,Nguru,Nguru,12.872964859008789,10.445594787597656,miscellaneous food,Sugar,1.3 KG,actual,Retail,NGN,650.0,1.5835
2021-06-15,Yobe,Nguru,Nguru,12.872964859008789,10.445594787597656,oil and fats,Oil (palm),750 ML,actual,Retail,NGN,600.0,1.4617
2021-06-15,Yobe,Nguru,Nguru,12.872964859008789,10.445594787597656,oil and fats,Oil (vegetable),750 ML,actual,Retail,NGN,600.0,1.4617
2021-06-15,Yobe,Nguru,Nguru,12.872964859008789,10.445594787597656,pulses and nuts,Beans (red),1.2 KG,actual,Retail,NGN,667.0,1.6249
2021-06-15,Yobe,Nguru,Nguru,12.872964859008789,10.445594787597656,pulses and nuts,Beans (white),1.2 KG,actual,Retail,NGN,600.0,1.4617
2021-06-15,Yobe,Nguru,Nguru,12.872964859008789,10.445594787597656,pulses and nuts,Cowpeas,1.2 KG,actual,Retail,NGN,450.0,1.0963
2021-06-15,Yobe,Nguru,Nguru,12.872964859008789,10.445594787597656,pulses and nuts,Groundnuts,1.2 KG,actual,Retail,NGN,567.0,1.3813
2021-06-15,Yobe,Nguru,Nguru,12.872964859008789,10.445594787597656,vegetables and fruits,Bananas,1.3 KG,actual,Retail,NGN,400.0,0.9745
2021-06-15,Yobe,Nguru,Nguru,12.872964859008789,10.445594787597656,vegetables and fruits,Onions,400 G,actual,Retail,NGN,50.0,0.1218
2021-06-15,Yobe,Nguru,Nguru,12.872964859008789,10.445594787597656,vegetables and fruits,Oranges,400 G,actual,Retail,NGN,100.0,0.2436
2021-06-15,Yobe,Nguru,Nguru,12.872964859008789,10.445594787597656,vegetables and fruits,Spinach,300 G,actual,Retail,NGN,25.0,0.0609
2021-06-15,Yobe,Nguru,Nguru,12.872964859008789,10.445594787597656,vegetables and fruits,Tomatoes,0.5 KG,actual,Retail,NGN,70.0,0.1705
2021-06-15,Yobe,Nguru,Nguru,12.872964859008789,10.445594787597656,vegetables and fruits,Watermelons,2.1 KG,actual,Retail,NGN,250.0,0.609
2021-06-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,cereals and tubers,Maize flour,1.3 KG,actual,Retail,NGN,338.0,0.8234
2021-06-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,cereals and tubers,Millet,1.4 KG,actual,Retail,NGN,294.0,0.7162
2021-06-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,cereals and tubers,Rice (imported),1.4 KG,actual,Retail,NGN,750.0,1.8271
2021-06-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,cereals and tubers,Rice (local),1.4 KG,actual,Retail,NGN,600.0,1.4617
2021-06-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,cereals and tubers,Sorghum,1.3 KG,actual,Retail,NGN,270.0,0.6578
2021-06-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,cereals and tubers,Yam,3.1 KG,actual,Retail,NGN,450.0,1.0963
2021-06-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,"meat, fish and eggs",Eggs,30 pcs,actual,Retail,NGN,1350.0,3.2888
2021-06-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,"meat, fish and eggs",Fish,1.2 KG,actual,Retail,NGN,250.0,0.609
2021-06-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,"meat, fish and eggs",Meat (beef),KG,actual,Retail,NGN,1100.0,2.6798
2021-06-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,"meat, fish and eggs",Meat (goat),KG,actual,Retail,NGN,1200.0,2.9234
2021-06-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,milk and dairy,Milk (powder),20 G,actual,Retail,NGN,50.0,0.1218
2021-06-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,miscellaneous food,Salt,250 G,actual,Retail,NGN,200.0,0.4872
2021-06-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,miscellaneous food,Sugar,1.3 KG,actual,Retail,NGN,600.0,1.4617
2021-06-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,oil and fats,Oil (palm),750 ML,actual,Retail,NGN,488.0,1.1889
2021-06-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,oil and fats,Oil (vegetable),750 ML,actual,Retail,NGN,650.0,1.5835
2021-06-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,pulses and nuts,Beans (red),1.2 KG,actual,Retail,NGN,663.0,1.6152
2021-06-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,pulses and nuts,Beans (white),1.2 KG,actual,Retail,NGN,663.0,1.6152
2021-06-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,pulses and nuts,Cowpeas,1.2 KG,actual,Retail,NGN,450.0,1.0963
2021-06-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,pulses and nuts,Groundnuts,1.2 KG,actual,Retail,NGN,650.0,1.5835
2021-06-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,vegetables and fruits,Bananas,1.3 KG,actual,Retail,NGN,350.0,0.8527
2021-06-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,vegetables and fruits,Onions,400 G,actual,Retail,NGN,200.0,0.4872
2021-06-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,vegetables and fruits,Oranges,400 G,actual,Retail,NGN,200.0,0.4872
2021-06-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,vegetables and fruits,Spinach,300 G,actual,Retail,NGN,200.0,0.4872
2021-06-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,vegetables and fruits,Tomatoes,0.5 KG,actual,Retail,NGN,200.0,0.4872
2021-06-15,Yobe,Potiskum,Potiskum,11.707240104675293,11.082489967346191,vegetables and fruits,Watermelons,2.1 KG,actual,Retail,NGN,350.0,0.8527
2021-06-15,Yobe,Yunusari,Yunusari,13.149833679199219,11.54023551940918,cereals and tubers,Maize flour,1.3 KG,actual,Retail,NGN,380.0,0.9257
2021-06-15,Yobe,Yunusari,Yunusari,13.149833679199219,11.54023551940918,cereals and tubers,Millet,1.4 KG,actual,Retail,NGN,276.0,0.6724
2021-06-15,Yobe,Yunusari,Yunusari,13.149833679199219,11.54023551940918,cereals and tubers,Rice (local),1.4 KG,actual,Retail,NGN,610.0,1.4861
2021-06-15,Yobe,Yunusari,Yunusari,13.149833679199219,11.54023551940918,cereals and tubers,Sorghum,1.3 KG,actual,Retail,NGN,277.0,0.6748
2021-06-15,Yobe,Yunusari,Yunusari,13.149833679199219,11.54023551940918,cereals and tubers,Yam,3.1 KG,actual,Retail,NGN,700.0,1.7053
2021-06-15,Yobe,Yunusari,Yunusari,13.149833679199219,11.54023551940918,"meat, fish and eggs",Eggs,30 pcs,actual,Retail,NGN,1360.0,3.3132
2021-06-15,Yobe,Yunusari,Yunusari,13.149833679199219,11.54023551940918,"meat, fish and eggs",Fish,1.2 KG,actual,Retail,NGN,280.0,0.6821
2021-06-15,Yobe,Yunusari,Yunusari,13.149833679199219,11.54023551940918,"meat, fish and eggs",Meat (beef),KG,actual,Retail,NGN,1000.0,2.4362
2021-06-15,Yobe,Yunusari,Yunusari,13.149833679199219,11.54023551940918,"meat, fish and eggs",Meat (goat),KG,actual,Retail,NGN,1200.0,2.9234
2021-06-15,Yobe,Yunusari,Yunusari,13.149833679199219,11.54023551940918,milk and dairy,Milk (powder),20 G,actual,Retail,NGN,60.0,0.1462
2021-06-15,Yobe,Yunusari,Yunusari,13.149833679199219,11.54023551940918,miscellaneous food,Salt,250 G,actual,Retail,NGN,210.0,0.5116
2021-06-15,Yobe,Yunusari,Yunusari,13.149833679199219,11.54023551940918,miscellaneous food,Sugar,1.3 KG,actual,Retail,NGN,544.0,1.3253
2021-06-15,Yobe,Yunusari,Yunusari,13.149833679199219,11.54023551940918,oil and fats,Oil (palm),750 ML,actual,Retail,NGN,696.0,1.6956
2021-06-15,Yobe,Yunusari,Yunusari,13.149833679199219,11.54023551940918,oil and fats,Oil (vegetable),750 ML,actual,Retail,NGN,680.0,1.6566
2021-06-15,Yobe,Yunusari,Yunusari,13.149833679199219,11.54023551940918,pulses and nuts,Beans (red),1.2 KG,actual,Retail,NGN,650.0,1.5835
2021-06-15,Yobe,Yunusari,Yunusari,13.149833679199219,11.54023551940918,pulses and nuts,Beans (white),1.2 KG,actual,Retail,NGN,600.0,1.4617
2021-06-15,Yobe,Yunusari,Yunusari,13.149833679199219,11.54023551940918,pulses and nuts,Cowpeas,1.2 KG,actual,Retail,NGN,480.0,1.1694
2021-06-15,Yobe,Yunusari,Yunusari,13.149833679199219,11.54023551940918,pulses and nuts,Groundnuts,1.2 KG,actual,Retail,NGN,610.0,1.4861
2021-06-15,Yobe,Yunusari,Yunusari,13.149833679199219,11.54023551940918,vegetables and fruits,Bananas,1.3 KG,actual,Retail,NGN,180.0,0.4385
2021-06-15,Yobe,Yunusari,Yunusari,13.149833679199219,11.54023551940918,vegetables and fruits,Onions,400 G,actual,Retail,NGN,86.0,0.2095
2021-06-15,Yobe,Yunusari,Yunusari,13.149833679199219,11.54023551940918,vegetables and fruits,Oranges,400 G,actual,Retail,NGN,100.0,0.2436
2021-06-15,Yobe,Yunusari,Yunusari,13.149833679199219,11.54023551940918,vegetables and fruits,Spinach,300 G,actual,Retail,NGN,50.0,0.1218
2021-06-15,Yobe,Yunusari,Yunusari,13.149833679199219,11.54023551940918,vegetables and fruits,Tomatoes,0.5 KG,actual,Retail,NGN,40.0,0.0974
2021-06-15,Yobe,Yunusari,Yunusari,13.149833679199219,11.54023551940918,vegetables and fruits,Watermelons,2.1 KG,actual,Retail,NGN,300.0,0.7309
2021-06-15,Yobe,Yusufari,Yusufari,13.062664985656738,11.171370506286621,cereals and tubers,Maize flour,1.3 KG,actual,Retail,NGN,300.0,0.7309
2021-06-15,Yobe,Yusufari,Yusufari,13.062664985656738,11.171370506286621,cereals and tubers,Millet,1.4 KG,actual,Retail,NGN,287.0,0.6992
2021-06-15,Yobe,Yusufari,Yusufari,13.062664985656738,11.171370506286621,cereals and tubers,Rice (local),1.4 KG,actual,Retail,NGN,610.0,1.4861
2021-06-15,Yobe,Yusufari,Yusufari,13.062664985656738,11.171370506286621,cereals and tubers,Sorghum,1.3 KG,actual,Retail,NGN,226.0,0.5506
2021-06-15,Yobe,Yusufari,Yusufari,13.062664985656738,11.171370506286621,cereals and tubers,Yam,3.1 KG,actual,Retail,NGN,680.0,1.6566
2021-06-15,Yobe,Yusufari,Yusufari,13.062664985656738,11.171370506286621,"meat, fish and eggs",Eggs,30 pcs,actual,Retail,NGN,1310.0,3.1914
2021-06-15,Yobe,Yusufari,Yusufari,13.062664985656738,11.171370506286621,"meat, fish and eggs",Fish,1.2 KG,actual,Retail,NGN,300.0,0.7309
2021-06-15,Yobe,Yusufari,Yusufari,13.062664985656738,11.171370506286621,"meat, fish and eggs",Meat (beef),KG,actual,Retail,NGN,940.0,2.29
2021-06-15,Yobe,Yusufari,Yusufari,13.062664985656738,11.171370506286621,"meat, fish and eggs",Meat (goat),KG,actual,Retail,NGN,1080.0,2.6311
2021-06-15,Yobe,Yusufari,Yusufari,13.062664985656738,11.171370506286621,milk and dairy,Milk (powder),20 G,actual,Retail,NGN,224.0,0.5457
2021-06-15,Yobe,Yusufari,Yusufari,13.062664985656738,11.171370506286621,miscellaneous food,Salt,250 G,actual,Retail,NGN,400.0,0.9745
2021-06-15,Yobe,Yusufari,Yusufari,13.062664985656738,11.171370506286621,miscellaneous food,Sugar,1.3 KG,actual,Retail,NGN,720.0,1.754
2021-06-15,Yobe,Yusufari,Yusufari,13.062664985656738,11.171370506286621,oil and fats,Oil (palm),750 ML,actual,Retail,NGN,560.0,1.3643
2021-06-15,Yobe,Yusufari,Yusufari,13.062664985656738,11.171370506286621,oil and fats,Oil (vegetable),750 ML,actual,Retail,NGN,570.0,1.3886
2021-06-15,Yobe,Yusufari,Yusufari,13.062664985656738,11.171370506286621,pulses and nuts,Beans (red),1.2 KG,actual,Retail,NGN,630.0,1.5348
2021-06-15,Yobe,Yusufari,Yusufari,13.062664985656738,11.171370506286621,pulses and nuts,Beans (white),1.2 KG,actual,Retail,NGN,570.0,1.3886
2021-06-15,Yobe,Yusufari,Yusufari,13.062664985656738,11.171370506286621,pulses and nuts,Cowpeas,1.2 KG,actual,Retail,NGN,350.0,0.8527
2021-06-15,Yobe,Yusufari,Yusufari,13.062664985656738,11.171370506286621,pulses and nuts,Groundnuts,1.2 KG,actual,Retail,NGN,580.0,1.413
2021-06-15,Yobe,Yusufari,Yusufari,13.062664985656738,11.171370506286621,vegetables and fruits,Bananas,1.3 KG,actual,Retail,NGN,170.0,0.4141
2021-06-15,Yobe,Yusufari,Yusufari,13.062664985656738,11.171370506286621,vegetables and fruits,Onions,400 G,actual,Retail,NGN,104.0,0.2534
2021-06-15,Yobe,Yusufari,Yusufari,13.062664985656738,11.171370506286621,vegetables and fruits,Oranges,400 G,actual,Retail,NGN,100.0,0.2436
2021-06-15,Yobe,Yusufari,Yusufari,13.062664985656738,11.171370506286621,vegetables and fruits,Spinach,300 G,actual,Retail,NGN,52.0,0.1267
2021-06-15,Yobe,Yusufari,Yusufari,13.062664985656738,11.171370506286621,vegetables and fruits,Tomatoes,0.5 KG,actual,Retail,NGN,56.0,0.1364
2021-06-15,Yobe,Yusufari,Yusufari,13.062664985656738,11.171370506286621,vegetables and fruits,Watermelons,2.1 KG,actual,Retail,NGN,260.0,0.6334
2021-07-15,Borno,Konduga,Abba Gamaram,11.858181953430176,13.154891967773438,cereals and tubers,Maize flour,1.3 KG,actual,Retail,NGN,220.0,0.5353
2021-07-15,Borno,Konduga,Abba Gamaram,11.858181953430176,13.154891967773438,cereals and tubers,Millet,1.4 KG,actual,Retail,NGN,300.0,0.7299
2021-07-15,Borno,Konduga,Abba Gamaram,11.858181953430176,13.154891967773438,cereals and tubers,Rice (imported),1.4 KG,actual,Retail,NGN,975.0,2.3723
2021-07-15,Borno,Konduga,Abba Gamaram,11.858181953430176,13.154891967773438,cereals and tubers,Rice (local),1.4 KG,actual,Retail,NGN,650.0,1.5815
2021-07-15,Borno,Konduga,Abba Gamaram,11.858181953430176,13.154891967773438,cereals and tubers,Sorghum,1.4 KG,actual,Retail,NGN,300.0,0.7299
2021-07-15,Borno,Konduga,Abba Gamaram,11.858181953430176,13.154891967773438,cereals and tubers,Yam,3.4 KG,actual,Retail,NGN,1000.0,2.4331
2021-07-15,Borno,Konduga,Abba Gamaram,11.858181953430176,13.154891967773438,"meat, fish and eggs",Eggs,30 pcs,actual,Retail,NGN,1550.0,3.7713
2021-07-15,Borno,Konduga,Abba Gamaram,11.858181953430176,13.154891967773438,"meat, fish and eggs",Fish,1.5 KG,actual,Retail,NGN,600.0,1.4599
2021-07-15,Borno,Konduga,Abba Gamaram,11.858181953430176,13.154891967773438,"meat, fish and eggs",Meat (beef),KG,actual,Retail,NGN,1850.0,4.5012
2021-07-15,Borno,Konduga,Abba Gamaram,11.858181953430176,13.154891967773438,"meat, fish and eggs",Meat (goat),KG,actual,Retail,NGN,1825.0,4.4404
2021-07-15,Borno,Konduga,Abba Gamaram,11.858181953430176,13.154891967773438,milk and dairy,Milk (powder),20 G,actual,Retail,NGN,60.0,0.146
2021-07-15,Borno,Konduga,Abba Gamaram,11.858181953430176,13.154891967773438,miscellaneous food,Salt,250 G,actual,Retail,NGN,200.0,0.4866
2021-07-15,Borno,Konduga,Abba Gamaram,11.858181953430176,13.154891967773438,miscellaneous food,Sugar,1.3 KG,actual,Retail,NGN,700.0,1.7032
2021-07-15,Borno,Konduga,Abba Gamaram,11.858181953430176,13.154891967773438,oil and fats,Oil (palm),750 ML,actual,Retail,NGN,625.0,1.5207
2021-07-15,Borno,Konduga,Abba Gamaram,11.858181953430176,13.154891967773438,oil and fats,Oil (vegetable),750 ML,actual,Retail,NGN,625.0,1.5207
2021-07-15,Borno,Konduga,Abba Gamaram,11.858181953430176,13.154891967773438,pulses and nuts,Beans (red),1.3 KG,actual,Retail,NGN,900.0,2.1898
2021-07-15,Borno,Konduga,Abba Gamaram,11.858181953430176,13.154891967773438,pulses and nuts,Beans (white),1.3 KG,actual,Retail,NGN,900.0,2.1898
2021-07-15,Borno,Konduga,Abba Gamaram,11.858181953430176,13.154891967773438,pulses and nuts,Cowpeas,1.3 KG,actual,Retail,NGN,275.0,0.6691
